DISTRICT,RTE,RTE_SFX,CNTY,PM_PFX,PM,PM_SFX,DESCRIPTION,BACK_PEAK_HOUR,BACK_PEAK_MADT,BACK_AADT,AHEAD_PEAK_HOUR,AHEAD_PEAK_MADT,AHEAD_AADT,,
04,001,,SF,,1.350,,"SAN FRANCISCO, WINSTON DRIVE",5300,77000,74600,5300,77000,74600,,"153,600"
04,001,,SF,,1.897,,"SAN FRANCISCO, JCT. RTE. 35",5300,77000,74600,5300,77000,74600,,"153,600"
04,001,,SF,,2.870,,"SAN FRANCISCO, QUINTARA STREET",5300,77000,74600,5300,77000,74600,,"153,600"
04,001,,SF,,4.050,,"SAN FRANCISCO, LINCOLN WAY",5300,77000,74600,5300,79000,75600,,"153,600"
04,001,,SF,,5,,"SAN FRANCISCO, FULTON STREET",5300,79000,75600,5300,79000,75600,,"153,600"
04,001,,SF,,5.880,,"SAN FRANCISCO, LAKE STREET",4700,69000,66200,5300,69000,66200,,"153,600"
04,001,,SF,,7.077,,JCT. RTE. 101,6300,69000,66200,0,0,0,,"153,600"
04,001,,MRN,,0,,JCT. RTE. 101,0,0,0,3200,36900,34700,,"158,100"
04,001,,MRN,,0.650,,"TAMALPAIS JUNCTION, ALMONTE BOULEVARD",3200,37000,34700,2000,21300,19400,,"158,100"
04,001,,MRN,,1.310,,PINE STREET,1900,21300,18900,2000,18300,15800,,"158,100"
04,001,,MRN,,1.910,,LORING AVENUE,1700,16800,14200,1500,11800,9700,,"158,100"
04,001,,MRN,,3.350,,SOUTH JCT. PANORAMIC HIGHWAY,1300,9800,8000,900,5300,4200,,"158,100"
04,001,,MRN,,5.920,,MUIR WOODS ROAD,800,4900,3800,1000,6100,4800,,"158,100"
04,001,,MRN,,12.210,,"PANORAMIC HIGHWAY, NORTH",1000,6100,4800,1000,6000,4700,,"158,100"
04,001,,MRN,,17.066,,FAIRFAX/BOLINAS ROADS,700,4300,3400,600,3700,2900,,"158,100"
04,001,,MRN,,17.200,,BOLINAS ROAD,600,3700,2900,700,4200,3300,,"158,100"
04,001,,MRN,,26.509,,"SIR FRANCIS DRAKE BOULEVARD, SOUTH",700,4200,3300,800,5200,4000,,"158,100"
04,001,,MRN,,28.600,,"SIR FRANCIS DRAKE BOULEVARD, NORTH",800,5100,4000,1100,6800,5600,,"158,100"
04,001,,MRN,,29.330,,POINT REYES/PETALUMA ROADS,1100,6800,5600,500,3000,2600,,"158,100"
04,001,,MRN,,38.409,,MARSHALL/PETALUMA ROADS,500,3000,2600,300,1900,1600,,"158,100"
04,001,,MRN,,45.360,,TOMALES/PETALUMA ROADS,300,1900,1600,300,1800,1500,,"158,100"
04,001,,MRN,,45.660,,DILLON BEACH ROAD,300,1800,1500,300,1800,1500,,"158,100"
04,001,,MRN,,47.860,,TWO ROCK ROAD,300,1800,1500,300,1400,1200,,"168,180"
04,001,,MRN,,50.509,,SONOMA/MARIN COUNTY LINE,300,1400,1200,0,0,0,,"168,180"
04,001,,SON,,0,,SONOMA/MARIN COUNTY LINE,0,0,0,300,1400,1200,,"169,300"
04,001,,SON,,0.190,,VALLEY FORD ROAD,300,1400,1200,1000,6600,5700,,"169,300"
04,001,,SON,,2.420,,VALLEY FORD/FREESTONE ROADS,1000,6600,5700,800,5600,4900,,"169,300"
04,001,,SON,,5.380,,BODEGA HIGHWAY,800,5600,4900,1300,9000,7800,,"169,300"
04,001,,SON,,11.070,,BODEGA EASTSHORE ROAD,900,6400,5500,800,5400,4700,,"169,300"
04,001,,SON,,20.100,,JCT. RTE. 116 EAST,400,2800,2400,500,3500,3000,,"169,300"
04,001,,SON,,21.300,,JENNER,500,3500,3000,500,3500,3000,,"169,300"
04,001,,SON,R,33.038,,"FORT ROSS, FORT ROSS ROAD",400,2400,2000,400,2400,2000,,"173,530"
04,001,,SON,,48.112,,STEWARTS POINT/SKAGGS SPRINGS ROAD,300,2000,1700,300,2100,1800,,"174,100"
04,001,,SON,,58.583,,SONOMA/MENDOCINO COUNTY LINE,700,5100,4400,0,0,0,,"174,380"
01,001,,MEN,,0,,SONOMA/MENDOCINO COUNTY LINE,0,0,0,440,4650,4000,,"175,000"
01,001,,MEN,,1.020,,NORTH LIMITS GUALALA,440,4650,4000,370,3700,3100,,"175,000"
01,001,,MEN,,5.090,,FISH ROCK ROAD,320,3600,3100,210,2600,2200,,"175,000"
01,001,,MEN,,14.692,,"POINT ARENA, SOUTH CITY LIMITS",240,2600,2200,240,2850,2400,,"178,850"
01,001,,MEN,,15.180,,"POINT ARENA, RIVERSIDE DRIVE",250,2800,2400,250,2800,2600,,"178,850"
01,001,,MEN,,15.740,,"POINT ARENA, LAKE STREET",250,2800,2600,240,2800,2200,,"178,850"
01,001,,MEN,,16.166,,"POINT ARENA, NORTH CITY LIMITS",250,2800,2300,250,2800,2300,,"178,850"
01,001,,MEN,,19.340,,"MOUNTAIN VIEW ROAD, MANCHESTER, SOUTH",180,2300,2000,230,2100,1800,,"178,850"
01,001,,MEN,,34.900,,NORTH LIMITS ELK,190,1700,1300,190,1800,1300,,"182,800"
01,001,,MEN,,40.273,,JCT. RTE. 128 EAST,270,1800,1450,450,4000,3000,,"182,800"
01,001,,MEN,,47.500,,"LITTLE RIVER, AIRPORT ROAD",480,4200,3300,650,5200,4200,,"182,800"
01,001,,MEN,,50.040,,COMPTCHE/UKIAH ROADS,700,7200,6000,860,8300,7300,,"189,100"
01,001,,MEN,R,50.560,,"MENDOCINO, JACKSON STREET",700,7500,5500,750,8200,7900,,"189,800"
01,001,,MEN,R,51.490,,"MENDOCINO, LANSING STREET",1000,10200,8100,1000,10200,8900,,"189,800"
01,001,,MEN,R,55.780,,NORTH LIMITS CASPAR,1000,13000,9400,1250,13000,11000,,"190,900"
01,001,,MEN,,57.220,,GIBNEY LANE,1350,14000,11000,1400,14200,11300,,"191,400"
01,001,,MEN,,59.250,,SIMPSON LANE,1700,16000,13700,1900,19000,16700,,"191,400"
01,001,,MEN,,59.803,,JCT. RTE. 20 EAST,1900,19000,16700,1900,22000,18000,,"191,400"
01,001,,MEN,,60.680,,"FORT BRAGG, CYPRESS AVENUE",2000,24200,21200,1500,20300,17600,,"191,400"
01,001,,MEN,,61.471,,"FORT BRAGG, REDWOOD AVENUE",1500,20300,17600,1800,20000,17000,,"191,400"
01,001,,MEN,,62.360,,"FORT BRAGG, NORTH CITY LIMITS",1400,14000,12000,1200,10100,8100,,"191,400"
01,001,,MEN,,62.800,,"AIRPORT ROAD, FORT BRAGG, NORTH",1200,10100,8100,1000,8000,6100,,"191,400"
01,001,,MEN,R,64.858,,MAC KERRICHER STATE PARK,880,6100,4850,460,6200,5000,,"194,800"
01,001,,MEN,,77.660,,"WESTPORT, NORTH",180,1300,900,130,1300,1100,,"195,128"
01,001,,MEN,,90.874,,JCT. RTE. 211 NORTH,140,1100,600,100,1100,550,,"198,796"
01,001,,MEN,,105.501,,"LEGGETT, JCT. RTE. 271",140,1200,740,0,0,0,,"199,000"
07,002,,LA,,2.321,,"LOS ANGELES, CENTINELA  AVENUE",0,0,0,2550,30500,29500,,700
07,002,,LA,,2.600,,"LOS ANGELES, BUNDY DRIVE",2550,30500,29500,2650,32000,30500,,700
07,002,,LA,,3.645,,"LOS ANGELES, JCT. RTE. 405",4350,53000,51000,3900,52000,50000,,700
07,002,,LA,,10.651,,"LOS ANGELES, SYCAMORE AVENUE",3900,52000,50000,2850,41500,40500,,"6,000"
07,002,,LA,,10.896,,"LOS ANGELES, HIGHLAND AVENUE",2850,41500,40500,2750,40000,39000,,"6,000"
07,002,,LA,,11.581,,"LOS ANGELES, VINE STREET",2750,40000,39000,2600,38500,37500,,"6,000"
07,002,,LA,,12.320,,"LOS ANGELES, WILTON PLACE",2600,38500,37500,3000,44000,43500,,"6,000"
07,002,,LA,,12.580,,"LOS ANGELES, WESTERN AVENUE",3000,44000,43500,3850,58000,56000,,"6,000"
07,002,,LA,,12.750,,"LOS ANGELES, JCT. RTE. 101",3850,58000,56000,3200,42000,40500,,"7,910"
07,002,,LA,,13.190,,"LOS ANGELES, SUNSET BOULEVARD",3200,42000,40500,3250,39500,38500,,"7,910"
07,002,,LA,,13.592,,"LOS ANGELES, LEFT ONTO GLENDALE BOULEVARD",2900,34000,33500,5500,62000,61000,,"7,910"
07,002,,LA,,14.213,,"LOS ANGELES, RIGHT VIA THE GLENDALE FWY",5500,62000,61000,5400,60000,58000,,"7,910"
07,002,,LA,,15.143,,"LOS ANGELES, JCT. RTE. 5",5400,60000,58000,14600,163000,161000,,"7,910"
07,002,,LA,,16.008,,"LOS ANGELES, SAN FERNANDO ROAD",14600,163000,161000,14000,156000,154000,,"7,910"
07,002,,LA,R,17.002,,"LOS ANGELES, VERDUGO ROAD ",14000,156000,154000,12800,143000,141000,,"12,910"
07,002,,LA,R,17.288,,"LOS ANGELES, YORK BOULEVARD",12800,143000,141000,14500,163000,160000,,"12,910"
07,002,,LA,R,18.814,,"LOS ANGELES, JCT. RTE. 134",14500,163000,160000,12400,134000,130000,,"12,910"
07,002,,LA,R,20.053,,"GLENDALE, MOUNTAIN STREET",12400,134000,130000,11800,123000,119000,,"14,510"
07,002,,LA,R,22.939,,"LA CANADA-FLINTRIDGE, JCT. RTE. 210",11800,123000,119000,1500,15900,14500,,"14,510"
07,002,,LA,R,23.438,,"LA CANADA-FLINTRIDGE, FOOTHILL BOULEVARD",1500,15900,14500,1600,17300,15400,,"14,510"
07,002,,LA,,24.463,,"EAST JCT. RTE. 210, VIA ANGELES CREST HIGHWAY",1600,17300,15400,1600,17300,15400,,"18,270"
07,002,,LA,R,25.350,,VISTA DEL VALLE ROAD,860,9300,8200,790,7900,6900,,"18,400"
07,002,,LA,,26.990,,ANGELES FOREST BOUNDARY,460,4000,3500,460,4000,3500,,"19,200"
07,002,,LA,,28.576,,SLIDE CANYON BRIDGE,580,5100,4400,580,5100,4400,,"19,200"
07,002,,LA,,33.800,,ANGELES FOREST HIGHWAY,410,3600,3100,110,860,750,,"19,200"
07,002,,LA,,38.370,,MOUNT WILSON ROAD,110,860,750,60,430,370,,"19,200"
07,002,,LA,,50.610,,"ENTRANCE, UPPER CHILAO RECREATION AREA",70,450,390,70,440,380,,"19,200"
07,002,,LA,,58.090,,BUCKHORN RANGER STATION,40,260,230,40,260,230,,"19,200"
07,002,,LA,,64.085,,"ISLIP SADDLE, JCT. RTE. 39 SOUTH (CLOSED)",40,250,220,40,250,220,,"19,200"
07,002,,LA,,77.390,,BLUE RIDGE ROAD,40,250,220,70,440,390,,"19,200"
07,002,,LA,,79.881,,BIG PINES HIGHWAY,70,440,390,280,1850,1600,,"19,200"
07,002,,LA,,82.265,,LOS ANGELES/SAN BERNARDINO COUNTY LINE,330,1800,1700,0,0,0,,"19,200"
08,002,,SBD,,0,,LOS ANGELES/SAN BERNARDINO COUNTY LINE,0,0,0,290,1750,1700,,"25,400"
08,002,,SBD,,1.730,,"WRIGHTWOOD, LONE PINE ROAD",750,7600,7000,770,7900,7200,,"25,400"
08,002,,SBD,,6.358,,JCT. RTE. 138,770,7900,7200,0,0,0,,"25,400"
02,003,,TRI,L,0,,JCT. RTE. 36,0,0,0,80,580,480,,100
02,003,,TRI,,6.220,,MORGAN HILL ROAD,150,1800,1400,290,2550,2350,,700
02,003,,TRI,,7.200,,HAYFORK,290,2550,2350,290,2550,2350,,700
02,003,,TRI,L,30.890,,"WEAVERVILLE, NORTH JCT. RTE. 299",160,1900,1700,400,3550,3350,,"5,800"
02,003,,TRI,,31.940,,COUNTY DUMP ROAD,290,2500,2350,240,2450,2300,,"6,600"
02,003,,TRI,,37.900,,RUSH CREEK ROAD,130,1600,1250,110,1050,790,,"6,600"
02,003,,TRI,,59.640,,TRINITY CENTER STATE HWY MAINTENANCE STA,50,780,520,50,780,520,,"6,600"
02,003,,TRI,,67.894,,COFFEE CREEK ROAD,50,780,520,100,480,330,,"9,500"
02,003,,TRI,R,79.501,,U. S. FOREST SERVICE ROAD,40,200,150,40,190,140,,"12,245"
02,003,,TRI,T,85.068,,TRINITY/SISKIYOU COUNTY LINE,40,190,140,0,0,0,,"12,277"
02,003,,SIS,,0.408,,TRINITY/SISKIYOU COUNTY LINE,0,0,0,40,190,140,,"12,360"
02,003,,SIS,,6.955,,GAZELLE ROAD,40,190,140,50,330,230,,"12,360"
02,003,,SIS,,8.800,,CALLAHAN,50,330,230,60,520,370,,"12,360"
02,003,,SIS,R,21,,"ETNA, MAIN STREET",150,1800,1250,210,2150,1550,,"15,200"
02,003,,SIS,R,21.472,,COLLIER WAY,210,2150,1550,240,2500,2350,,"15,200"
02,003,,SIS,,32.200,,"FORT JONES, SCOTT RIVER ROAD",310,3200,2950,430,4400,4100,,"15,500"
02,003,,SIS,,38.258,,MOFFETT CREEK ROAD,300,3250,2800,310,3500,3000,,"15,500"
02,003,,SIS,,44.670,,FOREST MOUNTAIN RANCH,310,3500,3000,310,3500,3000,,"15,500"
02,003,,SIS,L,47.264,,"YREKA, MOONLIT OAKS AVENUE",1650,16600,15100,1250,7600,7000,,"20,030"
02,003,,SIS,L,48.164,,"YREKA, OBERLIN ROAD",1100,11600,10500,960,9000,6900,,"20,030"
02,003,,SIS,L,49.207,,"YREKA, CENTER STREET",910,9600,9200,880,9500,8600,,"20,030"
02,003,,SIS,L,49.871,,"YREKA, JCT. RTE. 263 NORTH",490,4950,4750,530,6200,5900,,"20,030"
02,003,,SIS,L,50.159,,"YREKA, JCT. RTE. 5",530,6200,5900,0,0,0,,"20,310"
02,003,,SIS,R,47.380,,"YREKA, JCT. RTE. 5",0,0,0,340,3550,3350,,"20,500"
02,003,,SIS,R,48.955,,"YREKA, AGER ROAD",340,3550,3350,260,2500,2350,,"20,500"
02,003,,SIS,R,49.454,,"YREKA, PHILIPE LANE",260,2500,2350,230,2550,2100,,"20,500"
02,003,,SIS,,53.220,,"MONTAGUE, GRENADA ROAD",170,1650,1550,360,3500,3300,,"21,700"
02,003,,SIS,,54.187,,"MONTAGUE, EAST CITY LIMITS",280,2950,2750,0,0,0,,"21,700"
04,004,,CC,L,0,,SAN PABLO AVE,0,0,0,2500,28500,28000,,10
04,004,,CC,L,0.178,,"HERCULES, JCT. RTE. 80",2500,28500,28000,0,0,0,,10
04,004,,CC,,0,,"HERCULES, JCT. RTE. 80",0,0,0,4300,47500,46000,,100
04,004,,CC,R,0.778,,"HERCULES, WILLOW AVENUE",4300,47500,46000,4400,49500,48000,,740
04,004,,CC,R,5.168,,MC EWEN ROAD,5000,57000,54000,5000,57000,54000,,"2,200"
04,004,,CC,R,8.549,,"MARTINEZ, ALHAMBRA BOULEVARD",5000,57000,54000,6200,71000,67000,,"2,200"
04,004,,CC,R,9.185,,"MARTINEZ, PINE STREET",6200,71000,67000,6900,79000,75000,,"4,390"
04,004,,CC,R,10.330,,"MARTINEZ, MORELLO AVENUE ",6900,79000,75000,6400,73000,70000,,"4,390"
04,004,,CC,R,11.126,,MILANO WAY ,6900,79000,75000,6400,73000,70000,,"4,390"
04,004,,CC,R,11.400,,PACHECO BLVD,6400,73000,70000,5800,65000,63000,,"4,390"
04,004,,CC,,12.667,,JCT. RTE. 680,5800,65000,63000,7100,85000,83000,,"5,325"
04,004,,CC,R,13.650,,SOLANO WAY,7100,85000,83000,7500,88000,86000,,"6,220"
04,004,,CC,R,14.668,,"CONCORD, JCT. RTE. 242",7500,88000,86000,12600,160000,156000,,"7,250"
04,004,,CC,R,15.424,,"CONCORD, PORT CHICAGO HIGHWAY WEST",12600,160000,156000,9300,127000,123000,,"7,850"
04,004,,CC,R,16.834,,WILLOW PASS ROAD (WEST),9300,127000,123000,11600,165000,160000,,"7,850"
04,004,,CC,R,18.830,,WILLOW PASS RD (EAST)/SAN MARCO BLVD,11600,165000,160000,9500,140000,135000,,"8,400"
04,004,,CC,R,20.102,,BAILEY ROAD,9500,140000,135000,10700,158000,151000,,"10,700"
04,004,,CC,,23.049,,"PITTSBURG, RAILROAD AVENUE ",10700,158000,151000,10500,155000,148000,,"11,660"
04,004,,CC,,24.321,,"PITTSBURG, LOVERIDGE ROAD ",10500,155000,148000,10200,152000,145000,,"11,660"
04,004,,CC,,26.007,,"ANITOCH, SOMERSVILLE ROAD ",10200,152000,145000,11300,168000,160000,,"11,660"
04,004,,CC,,26.939,,"ANTIOCH, CONTRA LOMA BOULEVARD",11300,168000,160000,10600,157000,150000,,"11,660"
04,004,,CC,,27.294,,"ANTIOCH, G STREET",11300,168000,160000,10600,157000,150000,,"11,660"
04,004,,CC,R,27.790,,"ANTIOCH, A STREET/LONETREE",10600,157000,150000,8800,131000,125000,,"15,010"
04,004,,CC,R,28.940,,"ANTIOCH, HILLCREST AVENUE",8800,131000,125000,8200,116000,110000,,"15,010"
04,004,,CC,R,30.439,,JCT. RTE. 160,8200,116000,110000,6800,96000,91000,,"15,030"
04,004,,CC,R,31.368,,LAUREL ROAD,6800,96000,91000,5700,80000,76000,,"15,040"
04,004,,CC,R,32.937,,LONE TREE WAY,5700,80000,76000,5300,70000,67000,,"15,040"
04,004,,CC,R,34.253,,SAND CREEK RD,5300,70000,67000,4300,55000,53000,,"15,040"
04,004,,CC,R,35.598,,BALFOUR ROAD,4300,55000,53000,2700,33000,31900,,"15,060"
04,004,,CC,R,38.049,,MARSH CREEK/VASCO RD,2700,33000,31900,1700,18900,18200,,"15,060"
04,004,,CC,R,41.960,,MARSH CREEK ROAD,1700,18900,18200,2700,31000,29800,,"15,100"
04,004,,CC,R,44.367,,BYRON HIGHWAY,2700,31000,29800,2700,27000,25800,,"21,150"
04,004,,CC,,46.460,,DISCOVERY BAY BOULEVARD,2700,27000,25800,1300,11900,11300,,"21,440"
04,004,,CC,,48.392,,CONTRA COSTA/SAN JOAQUIN COUNTY LINE,1300,11900,11300,0,0,0,,"21,440"
10,004,,SJ,,0,,CONTRA COSTA/SAN JOAQUIN COUNTY LINE,0,0,0,2000,15400,13700,,"22,700"
10,004,,SJ,,5.960,,TRACY BOULEVARD,1800,14200,12700,1800,13800,12200,,"22,700"
10,004,,SJ,,10.490,,INLAND DRIVE,1500,11500,10200,1950,14900,13200,,"24,100"
10,004,,SJ,,11.672,,MAYBECK ROAD,1950,15100,13400,1950,15200,13400,,"24,100"
10,004,,SJ,T,14.023,,ROBERTS ISLAND ROAD,2000,15300,13600,2600,19900,17700,,"24,250"
10,004,,SJ,,15.090,,FRESNO AVENUE,2750,21000,18700,1900,20500,17400,,"24,600"
10,004,,SJ,,15.800,,NAVY DRIVE/STOCKTON STREET,2450,22600,20100,2600,23800,21200,,"24,600"
10,004,,SJ,R,16.059,,"STOCKTON, NORTH JCT. RTE. 5",1850,19400,17100,6400,82000,78500,,"25,550"
10,004,,SJ,R,17.052,,STANISLAUS STREET,6500,83000,79300,8100,105000,99900,,"26,650"
10,004,,SJ,R,17.706,,"STOCKTON, WILSON WAY",8100,105000,99900,8000,103000,97900,,"27,700"
10,004,,SJ,R,18.773,,"STOCKTON, FILBERT STREET",8000,103000,97900,7500,96000,91700,,"27,700"
10,004,,SJ,S,19.986,,SOUTH JCT. RTE. 99,7500,96000,91700,1050,11600,9380,,"27,900"
10,004,,SJ,,20.690,,WALKER LANE,1100,8100,6900,720,5200,4500,,"29,200"
10,004,,SJ,,24.870,,JACKTONE ROAD,900,6700,5700,1000,7100,6050,,"30,602"
10,004,,SJ,,33.100,,FARMINGTON/ESCALON-BELLOTA RD,1100,6300,4850,1000,6800,5900,,"30,602"
10,004,,SJ,,34.140,,SONORA ROAD (TO VALLEY HOME),1550,5500,4200,1300,11400,3800,,"30,602"
10,004,,SJ,,38.059,,SAN JOAQUIN COUNTY/STANISLAUS COUNTY,1300,11400,3900,0,0,0,,"30,602"
10,004,,STA,,0,,SAN JOAQUIN COUNTY/STANISLAUS COUNTY,0,0,0,1250,11000,3900,,"32,000"
10,004,,STA,,4.540,,MILTON ROAD,1250,11000,4700,1000,8800,5300,,"32,405"
10,004,,STA,R,8.885,,STANISLAUS/CALAVERAS COUNTY LINE,1000,8800,7600,0,0,0,,"32,650"
10,004,,CAL,R,0,,STANISLAUS/CALAVERAS COUNTY LINE,0,0,0,1100,9300,7600,,"32,690"
10,004,,CAL,R,7.323,,HODSON ROAD/REEDS TURNPIKE,1050,9100,5400,790,7600,4350,,"32,690"
10,004,,CAL,R,8.143,,O' BYRNES FERRY ROAD,810,7900,4450,680,4150,4000,,"32,690"
10,004,,CAL,,26.220,,VALLECITO,500,9500,7900,860,9700,7800,,"34,100"
10,004,,CAL,,29.620,,BIG TREES/TOMBELL ROADS,890,8200,7000,810,8300,6800,,"34,100"
10,004,,CAL,,37.350,,"AVERY, MORAN ROAD WEST JUNCTION",850,9300,7500,820,8400,6700,,"34,100"
10,004,,CAL,,41.520,,WHITE PINES ROAD,900,9300,7400,930,8500,6800,,"34,100"
10,004,,CAL,R,42.620,,MORAN ROAD EAST JUNCTION,900,7600,6000,690,4500,3250,,"36,900"
10,004,,CAL,,44.497,,BIG TREES STATE PARK,690,4500,2700,680,3900,2550,,"37,000"
10,004,,CAL,R,47.140,,DORRINGTON,800,4450,2750,470,2500,1650,,"37,400"
10,004,,CAL,,49.570,,MEKO DRIVE,360,2500,1400,380,2600,1500,,"37,900"
10,004,,CAL,R,62.840,,BIG MEADOWS,450,1950,1100,380,2100,1000,,"38,100"
10,004,,CAL,R,65.865,,CALAVERAS/ALPINE COUNTY LINE,290,1650,1200,0,0,0,,"38,700"
10,004,,ALP,R,0,,CALAVERAS/ALPINE COUNTY LINE,0,0,0,290,1650,1200,,"38,900"
10,004,,ALP,R,2.896,,MOUNT REBA ROAD,290,1900,1250,270,1600,1200,,"39,400"
10,004,,ALP,,3.890,,LAKE ALPINE,270,1600,1200,220,1250,950,,"39,710"
10,004,,ALP,,18.556,,EBBETTS PASS SUMMIT (ELEV. 8730 FEET),120,710,490,120,710,490,,"40,400"
10,004,,ALP,,31.677,,"BULLION, JCT. RTE. 89",140,780,560,0,0,0,,"40,400"
11,005,,SD,R,0.306,,"SAN DIEGO, CAMINO DE LA PLAZA, AT THE INT'L BDRY",0,0,0,7600,90000,89000,,150
11,005,,SD,R,0.878,,SOUTH JCT. RTE. 805,7600,90000,89000,3800,46500,45000,,150
11,005,,SD,R,1.198,,VIA SAN YSIDRO ,3800,46500,45000,5400,65000,60000,,150
11,005,,SD,,2.312,,"SAN DIEGO, DAIRY MART ROAD ",5400,65000,60000,6600,81000,80000,,"1,510"
11,005,,SD,,3.100,,"SAN DIEGO, JCT. RTE. 905",6600,81000,80000,9300,120000,119000,,"1,510"
11,005,,SD,,4.042,,"SAN DIEGO, CORONADO AVENUE",9800,127000,126000,10800,143000,142000,,"1,510"
11,005,,SD,,4.632,,JCT. RTE. 75 WEST,10800,143000,142000,13000,164000,160000,,"1,510"
11,005,,SD,,5.404,,"SAN DIEGO, MAIN STREET",13000,164000,160000,13800,164000,162000,,"1,510"
11,005,,SD,,6.056,,"CHULA VISTA, PALOMAR STREET ",13800,164000,162000,13500,160000,158000,,"1,510"
11,005,,SD,,6.807,,"CHULA VISTA, L STREET ",13500,160000,158000,14600,172000,171000,,"1,510"
11,005,,SD,,7.300,,"CHULA VISTA, J STREET",14600,172000,171000,14600,176000,175000,,"1,510"
11,005,,SD,,7.812,,"CHULA VISTA, H STREET",14600,176000,175000,13800,187000,183000,,"1,510"
11,005,,SD,,8.562,,E STREET,13800,187000,183000,12200,149000,142000,,"1,510"
11,005,,SD,,9.396,,JCT. RTE. 54,12200,149000,142000,17400,212000,205000,,"1,510"
11,005,,SD,R,10.042,,"NATIONAL CITY, 24TH STREET",17400,212000,205000,17300,210000,204000,,"6,500"
11,005,,SD,R,10.749,,"NATIONAL CITY, 9TH STREET",17300,210000,204000,16200,203000,193000,,"7,500"
11,005,,SD,R,11.129,,8TH STREET,16200,203000,193000,16100,218000,208000,,"7,500"
11,005,,SD,R,11.660,,"SAN DIEGO, DIVISION/MAIN STREETS",16100,218000,208000,17600,216000,215000,,"7,500"
11,005,,SD,R,12.647,,JCT. RTE. 15 NORTH,17600,216000,215000,13000,180000,167000,,"8,900"
11,005,,SD,R,13.386,,"SAN DIEGO, 28TH STREET ",13000,180000,167000,13300,177000,171000,,"8,900"
11,005,,SD,R,14.077,,"SAN DIEGO, JCT. RTE. 75 SOUTH",13300,177000,171000,13500,180000,173000,,"8,900"
11,005,,SD,R,14.740,,J STREET,13500,180000,173000,14600,190000,179000,,"8,900"
11,005,,SD,R,15.036,,"SAN DIEGO, JCT. RTE. 94",14600,190000,179000,17800,246000,230000,,"12,100"
11,005,,SD,R,15.405,,"SAN DIEGO, PERSHING DRIVE ",17800,246000,230000,17800,246000,230000,,"12,100"
11,005,,SD,R,16.069,,"SAN DIEGO, JCT. RTE. 163",17800,246000,230000,17200,238000,220000,,"12,100"
11,005,,SD,R,16.311,,"SAN DIEGO, SIXTH AVENUE ",17200,238000,220000,17200,238000,220000,,"12,100"
11,005,,SD,R,16.589,,"SAN DIEGO, FIRST AVENUE",17200,238000,220000,13300,187000,175000,,"12,100"
11,005,,SD,R,16.912,,"SAN DIEGO, HAWTHORN STREET",13300,187000,175000,16400,227000,208000,,"12,100"
11,005,,SD,R,17.210,,"SAN DIEGO, LAUREL STREET",16400,227000,208000,16400,227000,208000,,"12,100"
11,005,,SD,R,17.250,,"SAN DIEGO, INDIA/SASSAFRAS STREETS",16400,227000,208000,15900,219000,202000,,"12,100"
11,005,,SD,R,17.530,,PACIFIC HIGHWAY VIADUCT,15900,219000,202000,12000,168000,155000,,"16,700"
11,005,,SD,R,17.770,,"SAN DIEGO, SASSAFRAS STREET",12000,168000,155000,12200,161000,151000,,"17,200"
11,005,,SD,R,18.283,,"SAN DIEGO, WASHINGTON STREET ",12200,161000,151000,16000,214000,200000,,"17,200"
11,005,,SD,R,19.033,,"SAN DIEGO, OLD TOWN AVENUE",16000,214000,200000,15200,223000,209000,,"17,200"
11,005,,SD,R,20.056,,JCT. RTE. 8/CAMINO DEL RIO,15200,223000,209000,14600,203000,190000,,"19,200"
11,005,,SD,R,20.818,,"SAN DIEGO, MISSION BAY DR/SEA WORLD DR",14600,203000,190000,17100,238000,224000,,"21,400"
11,005,,SD,R,22.262,,CLAIREMONT DRIVE,17100,238000,224000,17200,212000,207000,,"22,100"
11,005,,SD,R,22.872,,"SAN DIEGO, DE ANZA ROAD ",17200,212000,207000,13800,170000,164000,,"22,100"
11,005,,SD,R,23.476,,"SAN DIEGO, BALBOA AVENUE",13800,170000,164000,12700,154000,148000,,"22,100"
11,005,,SD,R,23.930,,"SAN DIEGO, MISSION BAY DRIVE ",12700,154000,148000,17600,225000,214000,,"24,300"
11,005,,SD,R,25.947,,JCT. RTE. 52 EAST,17600,225000,214000,14700,205000,199000,,"24,900"
11,005,,SD,R,26.790,,"SAN DIEGO, GILMAN DRIVE ",14700,205000,199000,13400,188000,180000,,"24,900"
11,005,,SD,R,28.159,,"SAN DIEGO, NOBEL DRIVE ",13400,188000,180000,11800,167000,157000,,"26,300"
11,005,,SD,R,28.428,,"SAN DIEGO, LA JOLLA DRIVE ",11800,167000,157000,12400,174000,173000,,"26,300"
11,005,,SD,R,29.463,,"SAN DIEGO, GENESEE AVENUE ",12400,174000,173000,13000,181000,180000,,"26,300"
11,005,,SD,R,30.426,R,"SAN DIEGO, SORRENTO VALLEY RD, BEGIN RIGHT ALIGN",6500,78000,72000,6500,78000,72000,,"27,410"
11,005,,SD,R,30.682,R,"SAN DIEGO, NORTH JCT. RTE. 805",6500,78000,72000,5700,76000,72000,,"27,410"
11,005,,SD,R,31.188,R,END RIGHT ALIGN,9000,124000,119000,0,0,0,,"27,860"
11,005,,SD,R,30.345,L,BEG LEFT ALIGN,0,0,0,6000,73000,69000,,"27,960"
